	book	chapter	verse	lemma	strongno	gloss	display_lemma
2652	00	10	09	ἄργυρος	G696	silver, silver as metal	ἄργυρος
2653	00	10	09	χαλκός	G5475	copper, brass, bronze, money	χαλκός
2654	00	10	09	ζώνη	G2223	girdle, belt, purse	ζώνη
2655	00	10	10	μή	G3361	not, lest	μή
2656	00	10	10	πήρα	G4082	bag, sack, wallet	πήρα
2657	00	10	10	ὁδός	G3598	way, road, journey	ὁδός
2658	00	10	10	δύο	G1417	two	δύο
2659	00	10	10	χιτών	G5509	tunic, garment, undergarment	χιτών
2660	00	10	10	ὑπόδημα	G5266	sandal	ὑπόδημα
2661	00	10	10	ῥάβδος	G4464	rod, staff	ῥάβδος
2662	00	10	10	ἄξιος	G514	worthy, fit	ἄξιος
2663	00	10	10	ἐργάτης	G2040	field-laborer, workman, doer	ἐργάτης
2664	00	10	10	τροφή	G5160	food, nourishment	τροφή
2665	00	10	11	ἄν	G302	<condP>, NA, (an untranslatable conditional particle)	ἄν
2666	00	10	11	πόλις	G4172	city	πόλις
2667	00	10	11	κώμη	G2968	village	κώμη
2668	00	10	11	εἰσέρχομαι	G1525	go into, come in, enter	εἰσέρχομαι
2669	00	10	11	ἐξετάζω	G1833	examine, question, search out	ἐξετάζω
2670	00	10	11	ἄξιος	G514	worthy, fit	ἄξιος
2671	00	10	11	εἰμί	G1510	am, exist	εἰμί
2672	00	10	11	μένω	G3306	remain, abide, stay	μένω
2673	00	10	11	ἄν	G302	<condP>, NA, (an untranslatable conditional particle)	ἄν
2674	00	10	11	ἐξέρχομαι	G1831	go out, come out	ἐξέρχομαι
2675	00	10	12	εἰσέρχομαι	G1525	go into, come in, enter	εἰσέρχομαι
2676	00	10	12	οἰκία	G3614	house, household	οἰκία
2677	00	10	12	ἀσπάζομαι	G782	greet, salute	ἀσπάζομαι
2678	00	10	13	εἰμί	G1510	am, exist	εἰμί
2679	00	10	13	οἰκία	G3614	house, household	οἰκία
2680	00	10	13	ἄξιος	G514	worthy, fit	ἄξιος
2681	00	10	13	ἔρχομαι	G2064	come, go	ἔρχομαι
2682	00	10	13	εἰρήνη	G1515	peace	εἰρήνη
2683	00	10	13	μή	G3361	not, lest	μή
2684	00	10	13	εἰμί	G1510	am, exist	εἰμί
2685	00	10	13	ἄξιος	G514	worthy, fit	ἄξιος
2686	00	10	13	εἰρήνη	G1515	peace	εἰρήνη
2687	00	10	13	ἐπιστρέφω	G1994	turn back to; turn, turn around	ἐπιστρέφω
2688	00	10	14	ἄν	G302	<condP>, NA, (an untranslatable conditional particle)	ἄν
2689	00	10	14	μή	G3361	not, lest	μή
2690	00	10	14	δέχομαι	G1209	take, receive	δέχομαι
2691	00	10	14	ἀκούω	G191	hear, listen	ἀκούω
2692	00	10	14	λόγος	G3056	word, speech	λόγος
2693	00	10	14	ἐξέρχομαι	G1831	go out, come out	ἐξέρχομαι
2694	00	10	14	οἰκία	G3614	house, household	οἰκία
2695	00	10	14	πόλις	G4172	city	πόλις
2696	00	10	14	ἐκτινάσσω	G1621	shake off	ἐκτινάσσω
2697	00	10	14	κονιορτός	G2868	dust	κονιορτός
2698	00	10	14	πούς	G4228	foot	πούς
2699	00	10	15	ἀμήν	G281	truly, amen, so let it be	ἀμήν
2700	00	10	15	λέγω	G3004	say, tell	λέγω
2701	00	10	15	ἀνεκτός	G414	endurable, tolerable, more bearable	ἀνεκτός
2702	00	10	15	εἰμί	G1510	am, exist	εἰμί
2703	00	10	15	γῆ	G1093	earth, land	γῆ
2704	00	10	15	Σόδομα	G4670	Sodom	Σόδομα
2705	00	10	15	Γόμορρα	G1116	Gomorrah	Γόμορρα
2706	00	10	15	ἡμέρα	G2250	day	ἡμέρα
2707	00	10	15	κρίσις	G2920	judging, judgment	κρίσις
2708	00	10	15	πόλις	G4172	city	πόλις
2709	00	10	16	ὁράω	G3708	see, look upon	ὁράω
2710	00	10	16	ἀποστέλλω	G649	send away, dismiss, send out	ἀποστέλλω
2711	00	10	16	πρόβατον	G4263	sheep	πρόβατον
2712	00	10	16	μέσος	G3319	middle, in the middle	μέσος
2713	00	10	16	λύκος	G3074	wolf, jackal	λύκος
2714	00	10	16	γίνομαι	G1096	am born, become, happen	γίνομαι
2715	00	10	16	φρόνιμος	G5429	intelligent, prudent, sensible, thoughtful	φρόνιμος
2716	00	10	16	ὄφις	G3789	serpent, snake	ὄφις
2717	00	10	16	ἀκέραιος	G185	simple, unsophisticated, innocent	ἀκέραιος
2718	00	10	16	περιστερά	G4058	dove, pigeon	περιστερά
2719	00	10	17	προσέχω	G4337	pay attention to, devote myself to	προσέχω
2720	00	10	17	ἄνθρωπος	G444	man, one of human race	ἄνθρωπος
2721	00	10	17	παραδίδωμι	G3860	hand over, hand down, entrust	παραδίδωμι
2722	00	10	17	συνέδριον	G4892	council, Sanhedrin, high council	συνέδριον
2723	00	10	17	συναγωγή	G4864	assembly, congregation, synagogue	συναγωγή
2724	00	10	17	μαστιγόω	G3146	flog, scourge, whip	μαστιγόω
2725	00	10	18	καί	G2532	and, also, likewise	καί
2726	00	10	18	ἡγεμών	G2232	governor, procurator	ἡγεμών
2727	00	10	18	βασιλεύς	G935	king, ruler	βασιλεύς
2728	00	10	18	ἄγω	G71	lead	ἄγω
2729	00	10	18	μαρτύριον	G3142	witness, evidence, testimony, proof	μαρτύριον
2730	00	10	18	ἔθνος	G1484	nation, the Gentiles	ἔθνος
2731	00	10	19	παραδίδωμι	G3860	hand over, hand down, entrust	παραδίδωμι
2732	00	10	19	μή	G3361	not, lest	μή
2733	00	10	19	μεριμνάω	G3309	am anxious, am distracted; care for	μεριμνάω
2734	00	10	19	πῶς	G4459	how, in what manner	πῶς
2735	00	10	19	λαλέω	G2980	speak, say	λαλέω
2736	00	10	19	δίδωμι	G1325	offer, give	δίδωμι
2737	00	10	19	ὥρα	G5610	hour, season	ὥρα
2738	00	10	19	λαλέω	G2980	speak, say	λαλέω
2739	00	10	20	οὐ	G3756	no, not	οὐ
2740	00	10	20	εἰμί	G1510	am, exist	εἰμί
2741	00	10	20	λαλέω	G2980	speak, say	λαλέω
2742	00	10	20	πνεῦμα	G4151	wind, breath, spirit	πνεῦμα
2743	00	10	20	πατήρ	G3962	father, ancestor	πατήρ
2744	00	10	20	λαλέω	G2980	speak, say	λαλέω
2745	00	10	21	παραδίδωμι	G3860	hand over, hand down, entrust	παραδίδωμι
2746	00	10	21	ἀδελφός	G80	brother	ἀδελφός
2747	00	10	21	ἀδελφός	G80	brother	ἀδελφός
2748	00	10	21	θάνατος	G2288	death	θάνατος
2749	00	10	21	πατήρ	G3962	father, ancestor	πατήρ
2750	00	10	21	τέκνον	G5043	child, descendent	τέκνον
2751	00	10	21	ἐπανίστημι	G1881	rise up against	ἐπανίστημι
2752	00	10	21	τέκνον	G5043	child, descendent	τέκνον
2753	00	10	21	γονεύς	G1118	parent, parents	γονεύς
2754	00	10	21	θανατόω	G2289	put to death, subdue, kill	θανατόω
2755	00	10	22	εἰμί	G1510	am, exist	εἰμί
2756	00	10	22	μισέω	G3404	hate, detest	μισέω
2757	00	10	22	πᾶς	G3956	all, every	πᾶς
2758	00	10	22	ὄνομα	G3686	name	ὄνομα
2759	00	10	22	ὑπομένω	G5278	remain behind, remain, endure	ὑπομένω
2760	00	10	22	τέλος	G5056	end, purpose	τέλος
2761	00	10	22	σῴζω	G4982	save, heal	σῴζω
2762	00	10	23	διώκω	G1377	hasten; pursue, persecute	διώκω
2763	00	10	23	πόλις	G4172	city	πόλις
2764	00	10	23	φεύγω	G5343	flee, escape	φεύγω
2765	00	10	23	ἕτερος	G2087	another, different, other	ἕτερος
2766	00	10	23	ἀμήν	G281	truly, amen, so let it be	ἀμήν
2767	00	10	23	λέγω	G3004	say, tell	λέγω
2768	00	10	23	οὐ	G3756	no, not	οὐ
2769	00	10	23	μή	G3361	not, lest	μή
2770	00	10	23	τελέω	G5055	end, accomplish	τελέω
2771	00	10	23	πόλις	G4172	city	πόλις
2772	00	10	23	Ἰσραήλ	G2474	Israel	Ἰσραήλ
2773	00	10	23	ἔρχομαι	G2064	come, go	ἔρχομαι
2774	00	10	23	υἱός	G5207	son, descendent	υἱός
2775	00	10	23	ἄνθρωπος	G444	man, one of human race	ἄνθρωπος
2776	00	10	24	οὐ	G3756	no, not	οὐ
2777	00	10	24	εἰμί	G1510	am, exist	εἰμί
2778	00	10	24	μαθητής	G3101	learner, disciple	μαθητής
2779	00	10	24	διδάσκαλος	G1320	teacher	διδάσκαλος
2780	00	10	24	δοῦλος	G1401	a male slave	δοῦλος
2781	00	10	24	κύριος	G2962	lord, master, the Lord	κύριος
2782	00	10	25	ἀρκετός	G713	sufficient	ἀρκετός
2783	00	10	25	μαθητής	G3101	learner, disciple	μαθητής
2784	00	10	25	γίνομαι	G1096	am born, become, happen	γίνομαι
2785	00	10	25	διδάσκαλος	G1320	teacher	διδάσκαλος
2786	00	10	25	δοῦλος	G1401	a male slave	δοῦλος
2787	00	10	25	κύριος	G2962	lord, master, the Lord	κύριος
2788	00	10	25	οἰκοδεσπότης	G3617	head of household, the master of the house	οἰκοδεσπότης
2789	00	10	25	Βεελζεβούλ	G954	Beelzebul	Βεελζεβούλ
2790	00	10	25	ἐπικαλέω	G1941	name; (mid.) call upon	ἐπικαλέω
2791	00	10	25	μᾶλλον	G3123	more, rather	μᾶλλον
2792	00	10	25	οἰκιακός	G3615	one of a family	οἰκιακός
2793	00	10	26	μή	G3361	not, lest	μή
2794	00	10	26	φοβέω	G5399	fear, am terrified	φοβέω
2795	00	10	26	οὐδείς	G3762	no one, nothing	οὐδείς
2796	00	10	26	εἰμί	G1510	am, exist	εἰμί
2797	00	10	26	καλύπτω	G2572	cover, veil, hide, conceal, envelop	καλύπτω
2798	00	10	26	οὐ	G3756	no, not	οὐ
2799	00	10	26	ἀποκαλύπτω	G601	uncover, bring to light, reveal	ἀποκαλύπτω
2800	00	10	26	κρυπτός	G2927	hidden, secret	κρυπτός
2801	00	10	26	οὐ	G3756	no, not	οὐ
2802	00	10	26	γινώσκω	G1097	know, learn	γινώσκω
2803	00	10	27	λέγω	G3004	say, tell	λέγω
2804	00	10	27	σκοτία	G4653	darkness	σκοτία
2805	00	10	27	λέγω	G3004	say, tell	λέγω
2806	00	10	27	φῶς	G5457	light, source of light	φῶς
2807	00	10	27	οὖς	G3775	ear	οὖς
2808	00	10	27	ἀκούω	G191	hear, listen	ἀκούω
2809	00	10	27	κηρύσσω	G2784	proclaim, herald, preach	κηρύσσω
2810	00	10	27	δῶμα	G1430	roof, housetop, top of house	δῶμα
2811	00	10	28	μή	G3361	not, lest	μή
2812	00	10	28	φοβέω	G5399	fear, am terrified	φοβέω
2813	00	10	28	ἀποκτείνω	G615	put to death, kill	ἀποκτείνω
2814	00	10	28	σῶμα	G4983	body, flesh	σῶμα
2815	00	10	28	ψυχή	G5590	soul, life	ψυχή
2816	00	10	28	μή	G3361	not, lest	μή
2817	00	10	28	δύναμαι	G1410	am able, can	δύναμαι
2818	00	10	28	ἀποκτείνω	G615	put to death, kill	ἀποκτείνω
2819	00	10	28	φοβέω	G5399	fear, am terrified	φοβέω
2820	00	10	28	μᾶλλον	G3123	more, rather	μᾶλλον
2821	00	10	28	δύναμαι	G1410	am able, can	δύναμαι
2822	00	10	28	ψυχή	G5590	soul, life	ψυχή
2823	00	10	28	σῶμα	G4983	body, flesh	σῶμα
2824	00	10	28	ἀπόλλυμι	G622	destroy, ruin	ἀπόλλυμι
2825	00	10	28	γέεννα	G1067	Gehenna, hell	γέεννα
2826	00	10	29	οὐχί	G3780	by no means, not at all, not	οὐχί
2827	00	10	29	δύο	G1417	two	δύο
2828	00	10	29	στρουθίον	G4765	small bird, sparrow	στρουθίον
2829	00	10	29	ἀσσάριον	G787	small coin	ἀσσάριον
2830	00	10	29	πωλέω	G4453	sell	πωλέω
2831	00	10	29	εἷς	G1520	one	εἷς
2832	00	10	29	οὐ	G3756	no, not	οὐ
2833	00	10	29	πίπτω	G4098	fall	πίπτω
2834	00	10	29	γῆ	G1093	earth, land	γῆ
2835	00	10	29	πατήρ	G3962	father, ancestor	πατήρ
2836	00	10	30	καί	G2532	and, also, likewise	καί
2837	00	10	30	θρίξ	G2359	hair	θρίξ
2838	00	10	30	κεφαλή	G2776	head	κεφαλή
2839	00	10	30	πᾶς	G3956	all, every	πᾶς
2840	00	10	30	ἀριθμέω	G705	number, count	ἀριθμέω
2841	00	10	30	εἰμί	G1510	am, exist	εἰμί
2842	00	10	31	μή	G3361	not, lest	μή
2843	00	10	31	φοβέω	G5399	fear, am terrified	φοβέω
2844	00	10	31	πολύς	G4183	much, many, often	πολύς
2845	00	10	31	στρουθίον	G4765	small bird, sparrow	στρουθίον
2846	00	10	31	διαφέρω	G1308	carry through, differ, surpass, excel, am superior	διαφέρω
2847	00	10	32	πᾶς	G3956	all, every	πᾶς
2848	00	10	32	ὁμολογέω	G3670	confess, profess, acknowledge, praise	ὁμολογέω
2849	00	10	32	ἄνθρωπος	G444	man, one of human race	ἄνθρωπος
2850	00	10	32	ὁμολογέω	G3670	confess, profess, acknowledge, praise	ὁμολογέω
2851	00	10	32	πατήρ	G3962	father, ancestor	πατήρ
2852	00	10	32	οὐρανός	G3772	sky, heaven	οὐρανός
2853	00	10	33	ἄν	G302	<condP>, NA, (an untranslatable conditional particle)	ἄν
2854	00	10	33	ἀρνέομαι	G720	deny	ἀρνέομαι
2855	00	10	33	ἄνθρωπος	G444	man, one of human race	ἄνθρωπος
2856	00	10	33	ἀρνέομαι	G720	deny	ἀρνέομαι
2857	00	10	33	πατήρ	G3962	father, ancestor	πατήρ
2858	00	10	33	οὐρανός	G3772	sky, heaven	οὐρανός
2859	00	10	34	μή	G3361	not, lest	μή
2860	00	10	34	νομίζω	G3543	think, believe, suppose	νομίζω
2861	00	10	34	ἔρχομαι	G2064	come, go	ἔρχομαι
2862	00	10	34	βάλλω	G906	throw, place	βάλλω
2863	00	10	34	εἰρήνη	G1515	peace	εἰρήνη
2864	00	10	34	γῆ	G1093	earth, land	γῆ
2865	00	10	34	οὐ	G3756	no, not	οὐ
2866	00	10	34	ἔρχομαι	G2064	come, go	ἔρχομαι
2867	00	10	34	βάλλω	G906	throw, place	βάλλω
2868	00	10	34	εἰρήνη	G1515	peace	εἰρήνη
2869	00	10	34	μάχαιρα	G3162	sword	μάχαιρα
2870	00	10	35	ἔρχομαι	G2064	come, go	ἔρχομαι
2871	00	10	35	διχάζω	G1369	set at variance, make to be hostile	διχάζω
2872	00	10	35	ἄνθρωπος	G444	man, one of human race	ἄνθρωπος
2873	00	10	35	πατήρ	G3962	father, ancestor	πατήρ
2874	00	10	35	θυγάτηρ	G2364	daughter	θυγάτηρ
2875	00	10	35	μήτηρ	G3384	mother	μήτηρ
2876	00	10	35	νύμφη	G3565	bride, daughter-in-law	νύμφη
2877	00	10	35	πενθερά	G3994	mother-in-law	πενθερά
2878	00	10	36	ἐχθρός	G2190	hostile; (as an noun) enemy,	ἐχθρός
2879	00	10	36	ἄνθρωπος	G444	man, one of human race	ἄνθρωπος
2880	00	10	36	οἰκιακός	G3615	one of a family	οἰκιακός
2881	00	10	37	φιλέω	G5368	love, like; kiss	φιλέω
2882	00	10	37	πατήρ	G3962	father, ancestor	πατήρ
2883	00	10	37	μήτηρ	G3384	mother	μήτηρ
2884	00	10	37	οὐ	G3756	no, not	οὐ
2885	00	10	37	εἰμί	G1510	am, exist	εἰμί
2886	00	10	37	ἄξιος	G514	worthy, fit	ἄξιος
2887	00	10	37	φιλέω	G5368	love, like; kiss	φιλέω
2888	00	10	37	υἱός	G5207	son, descendent	υἱός
2889	00	10	37	θυγάτηρ	G2364	daughter	θυγάτηρ
2890	00	10	37	οὐ	G3756	no, not	οὐ
2891	00	10	37	εἰμί	G1510	am, exist	εἰμί
2892	00	10	37	ἄξιος	G514	worthy, fit	ἄξιος
2893	00	10	38	οὐ	G3756	no, not	οὐ
2894	00	10	38	λαμβάνω	G2983	receive, take	λαμβάνω
2895	00	10	38	σταυρός	G4716	cross	σταυρός
2896	00	10	38	ἀκολουθέω	G190	accompany, follow	ἀκολουθέω
2897	00	10	38	οὐ	G3756	no, not	οὐ
2898	00	10	38	εἰμί	G1510	am, exist	εἰμί
2899	00	10	38	ἄξιος	G514	worthy, fit	ἄξιος
2900	00	10	39	εὑρίσκω	G2147	find, discover	εὑρίσκω
2901	00	10	39	ψυχή	G5590	soul, life	ψυχή
2902	00	10	39	ἀπόλλυμι	G622	destroy, ruin	ἀπόλλυμι
2903	00	10	39	ἀπόλλυμι	G622	destroy, ruin	ἀπόλλυμι
2904	00	10	39	ψυχή	G5590	soul, life	ψυχή
2905	00	10	39	εὑρίσκω	G2147	find, discover	εὑρίσκω
2906	00	10	40	δέχομαι	G1209	take, receive	δέχομαι
2907	00	10	40	δέχομαι	G1209	take, receive	δέχομαι
2908	00	10	40	δέχομαι	G1209	take, receive	δέχομαι
2909	00	10	40	δέχομαι	G1209	take, receive	δέχομαι
2910	00	10	40	ἀποστέλλω	G649	send away, dismiss, send out	ἀποστέλλω
2911	00	10	41	δέχομαι	G1209	take, receive	δέχομαι
2912	00	10	41	προφήτης	G4396	prophet	προφήτης
2913	00	10	41	ὄνομα	G3686	name	ὄνομα
2914	00	10	41	προφήτης	G4396	prophet	προφήτης
2915	00	10	41	μισθός	G3408	wages, reward	μισθός
2916	00	10	41	προφήτης	G4396	prophet	προφήτης
2917	00	10	41	λαμβάνω	G2983	receive, take	λαμβάνω
2918	00	10	41	δέχομαι	G1209	take, receive	δέχομαι
2919	00	10	41	δίκαιος	G1342	just, righteous	δίκαιος
2920	00	10	41	ὄνομα	G3686	name	ὄνομα
2921	00	10	41	δίκαιος	G1342	just, righteous	δίκαιος
2922	00	10	41	μισθός	G3408	wages, reward	μισθός
2923	00	10	41	δίκαιος	G1342	just, righteous	δίκαιος
2924	00	10	41	λαμβάνω	G2983	receive, take	λαμβάνω
2925	00	10	42	ἐάν	G1437	if	ἐάν
2926	00	10	42	ποτίζω	G4222	cause to drink, give to drink	ποτίζω
2927	00	10	42	εἷς	G1520	one	εἷς
2928	00	10	42	μικρός	G3398	little, small	μικρός
2929	00	10	42	ποτήριον	G4221	drinking cup, a drink	ποτήριον
2930	00	10	42	ψυχρός	G5593	cold, cold-hearted	ψυχρός
2931	00	10	42	μόνος	G3440	alone, only	μόνος
